Datetime,Open,High,Low,Close,Adj Close,Volume
2023-05-15 12:10:00+05:30,18418.650390625,18421.900390625,18417.30078125,18420.0,18420.0,0
2023-05-15 12:15:00+05:30,18420.150390625,18421.150390625,18414.400390625,18418.650390625,18418.650390625,0
2023-05-15 12:20:00+05:30,18417.19921875,18425.55078125,18417.19921875,18422.5,18422.5,0
2023-05-15 12:25:00+05:30,18423.0,18425.94921875,18420.30078125,18424.94921875,18424.94921875,0
2023-05-15 12:30:00+05:30,18424.849609375,18425.94921875,18420.099609375,18421.25,18421.25,0
2023-05-15 12:35:00+05:30,18419.349609375,18429.30078125,18418.150390625,18429.30078125,18429.30078125,0
2023-05-15 12:40:00+05:30,18429.55078125,18432.0,18427.69921875,18432.0,18432.0,0
2023-05-15 12:45:00+05:30,18431.80078125,18436.650390625,18430.150390625,18435.650390625,18435.650390625,0
2023-05-15 12:50:00+05:30,18434.30078125,18436.0,18427.55078125,18430.75,18430.75,0
2023-05-15 12:55:00+05:30,18431.099609375,18435.69921875,18427.80078125,18433.75,18433.75,0
2023-05-15 13:00:00+05:30,18432.900390625,18437.349609375,18430.099609375,18435.099609375,18435.099609375,0
2023-05-15 13:05:00+05:30,18434.25,18436.30078125,18426.0,18429.650390625,18429.650390625,0
2023-05-15 13:10:00+05:30,18429.150390625,18436.0,18428.69921875,18433.80078125,18433.80078125,0
2023-05-15 13:15:00+05:30,18433.19921875,18436.44921875,18427.400390625,18435.150390625,18435.150390625,0
2023-05-15 13:20:00+05:30,18436.19921875,18438.80078125,18433.55078125,18436.099609375,18436.099609375,0
2023-05-15 13:25:00+05:30,18435.80078125,18437.25,18429.55078125,18433.849609375,18433.849609375,0
2023-05-15 13:30:00+05:30,18434.69921875,18436.19921875,18430.69921875,18431.099609375,18431.099609375,0
2023-05-15 13:35:00+05:30,18431.599609375,18436.94921875,18430.349609375,18434.650390625,18434.650390625,0
2023-05-15 13:40:00+05:30,18434.30078125,18445.900390625,18433.400390625,18444.80078125,18444.80078125,0
2023-05-15 13:45:00+05:30,18444.25,18449.55078125,18443.900390625,18445.599609375,18445.599609375,0
2023-05-15 13:50:00+05:30,18445.80078125,18448.099609375,18443.25,18447.150390625,18447.150390625,0
2023-05-15 13:55:00+05:30,18447.19921875,18449.650390625,18442.80078125,18443.099609375,18443.099609375,0
2023-05-15 14:00:00+05:30,18442.75,18445.80078125,18439.30078125,18442.400390625,18442.400390625,0
2023-05-15 14:05:00+05:30,18442.349609375,18444.900390625,18439.55078125,18441.19921875,18441.19921875,0
2023-05-15 14:10:00+05:30,18440.55078125,18454.19921875,18439.25,18451.900390625,18451.900390625,0
2023-05-15 14:15:00+05:30,18451.900390625,18455.849609375,18449.849609375,18450.69921875,18450.69921875,0
2023-05-15 14:20:00+05:30,18450.75,18458.25,18438.099609375,18442.650390625,18442.650390625,0
2023-05-15 14:25:00+05:30,18441.94921875,18448.80078125,18426.900390625,18430.94921875,18430.94921875,0
2023-05-15 14:30:00+05:30,18431.099609375,18441.19921875,18426.05078125,18437.599609375,18437.599609375,0
2023-05-15 14:35:00+05:30,18438.0,18438.0,18425.5,18433.400390625,18433.400390625,0
2023-05-15 14:40:00+05:30,18433.849609375,18437.19921875,18426.75,18435.150390625,18435.150390625,0
2023-05-15 14:45:00+05:30,18434.80078125,18438.94921875,18431.30078125,18434.150390625,18434.150390625,0
2023-05-15 14:50:00+05:30,18433.69921875,18437.55078125,18432.900390625,18435.55078125,18435.55078125,0
2023-05-15 14:55:00+05:30,18435.400390625,18444.05078125,18435.19921875,18440.900390625,18440.900390625,0
2023-05-15 15:00:00+05:30,18442.69921875,18442.69921875,18403.5,18403.5,18403.5,0
2023-05-15 15:05:00+05:30,18403.599609375,18409.5,18395.25,18405.05078125,18405.05078125,0
2023-05-15 15:10:00+05:30,18405.30078125,18406.0,18389.0,18390.0,18390.0,0
2023-05-15 15:15:00+05:30,18389.599609375,18396.849609375,18385.150390625,18390.80078125,18390.80078125,0
2023-05-15 15:20:00+05:30,18391.19921875,18397.69921875,18388.849609375,18389.25,18389.25,0
2023-05-15 15:25:00+05:30,18388.900390625,18392.25,18384.599609375,18384.599609375,18384.599609375,0
2023-05-16 09:15:00+05:30,18432.349609375,18432.349609375,18391.150390625,18391.80078125,18391.80078125,0
2023-05-16 09:20:00+05:30,18390.900390625,18391.650390625,18373.400390625,18376.099609375,18376.099609375,0
2023-05-16 09:25:00+05:30,18374.94921875,18393.30078125,18366.94921875,18391.25,18391.25,0
2023-05-16 09:30:00+05:30,18391.69921875,18394.05078125,18360.94921875,18365.44921875,18365.44921875,0
2023-05-16 09:35:00+05:30,18366.55078125,18389.349609375,18360.30078125,18382.099609375,18382.099609375,0
2023-05-16 09:40:00+05:30,18382.25,18399.400390625,18373.69921875,18395.5,18395.5,0
2023-05-16 09:45:00+05:30,18396.05078125,18412.849609375,18395.75,18403.19921875,18403.19921875,0
2023-05-16 09:50:00+05:30,18403.05078125,18405.849609375,18399.0,18401.44921875,18401.44921875,0
2023-05-16 09:55:00+05:30,18401.650390625,18401.94921875,18393.25,18393.80078125,18393.80078125,0
2023-05-16 10:00:00+05:30,18394.05078125,18411.5,18391.55078125,18406.80078125,18406.80078125,0
2023-05-16 10:05:00+05:30,18407.25,18411.0,18403.650390625,18405.94921875,18405.94921875,0
2023-05-16 10:10:00+05:30,18406.099609375,18407.05078125,18397.400390625,18401.650390625,18401.650390625,0
2023-05-16 10:15:00+05:30,18401.900390625,18406.150390625,18401.05078125,18402.30078125,18402.30078125,0
2023-05-16 10:20:00+05:30,18402.75,18404.19921875,18384.05078125,18388.75,18388.75,0
2023-05-16 10:25:00+05:30,18389.0,18391.5,18384.400390625,18385.75,18385.75,0
2023-05-16 10:30:00+05:30,18385.599609375,18390.25,18373.05078125,18376.849609375,18376.849609375,0
2023-05-16 10:35:00+05:30,18377.0,18378.0,18363.650390625,18371.900390625,18371.900390625,0
2023-05-16 10:40:00+05:30,18371.650390625,18385.099609375,18369.0,18383.5,18383.5,0
2023-05-16 10:45:00+05:30,18383.55078125,18385.25,18377.099609375,18381.900390625,18381.900390625,0
2023-05-16 10:50:00+05:30,18381.849609375,18390.150390625,18379.19921875,18390.150390625,18390.150390625,0
2023-05-16 10:55:00+05:30,18390.0,18391.25,18382.94921875,18388.94921875,18388.94921875,0
2023-05-16 11:00:00+05:30,18388.75,18393.55078125,18386.5,18389.19921875,18389.19921875,0
2023-05-16 11:05:00+05:30,18388.599609375,18393.349609375,18382.80078125,18383.30078125,18383.30078125,0
2023-05-16 11:10:00+05:30,18382.80078125,18384.25,18371.900390625,18379.150390625,18379.150390625,0
2023-05-16 11:15:00+05:30,18380.30078125,18380.900390625,18373.5,18374.19921875,18374.19921875,0
2023-05-16 11:20:00+05:30,18374.25,18376.25,18358.650390625,18359.55078125,18359.55078125,0
2023-05-16 11:25:00+05:30,18360.05078125,18371.30078125,18359.30078125,18362.349609375,18362.349609375,0
2023-05-16 11:30:00+05:30,18361.94921875,18362.400390625,18353.75,18359.849609375,18359.849609375,0
2023-05-16 11:35:00+05:30,18359.80078125,18362.099609375,18347.599609375,18354.75,18354.75,0
2023-05-16 11:40:00+05:30,18355.400390625,18362.0,18351.30078125,18360.05078125,18360.05078125,0
2023-05-16 11:45:00+05:30,18359.349609375,18367.0,18359.25,18366.0,18366.0,0
2023-05-16 11:50:00+05:30,18366.05078125,18367.349609375,18364.19921875,18366.599609375,18366.599609375,0
2023-05-16 11:55:00+05:30,18367.150390625,18367.5,18355.349609375,18356.0,18356.0,0
2023-05-16 12:00:00+05:30,18355.80078125,18363.650390625,18355.80078125,18359.849609375,18359.849609375,0
2023-05-16 12:05:00+05:30,18359.69921875,18363.55078125,18356.650390625,18358.650390625,18358.650390625,0
2023-05-16 12:10:00+05:30,18359.0,18362.25,18353.400390625,18357.900390625,18357.900390625,0
2023-05-16 12:15:00+05:30,18357.900390625,18364.349609375,18356.5,18361.94921875,18361.94921875,0
2023-05-16 12:20:00+05:30,18361.400390625,18365.75,18360.349609375,18364.400390625,18364.400390625,0
2023-05-16 12:25:00+05:30,18364.0,18368.099609375,18361.94921875,18366.75,18366.75,0
2023-05-16 12:30:00+05:30,18366.55078125,18367.650390625,18346.5,18352.75,18352.75,0
2023-05-16 12:35:00+05:30,18352.75,18358.0,18346.19921875,18357.30078125,18357.30078125,0
2023-05-16 12:40:00+05:30,18357.30078125,18368.19921875,18351.05078125,18364.44921875,18364.44921875,0
2023-05-16 12:45:00+05:30,18364.5,18366.19921875,18355.19921875,18360.150390625,18360.150390625,0
2023-05-16 12:50:00+05:30,18360.0,18361.80078125,18351.80078125,18354.099609375,18354.099609375,0
2023-05-16 12:55:00+05:30,18354.349609375,18356.599609375,18349.75,18352.150390625,18352.150390625,0
2023-05-16 13:00:00+05:30,18352.25,18367.30078125,18350.30078125,18366.05078125,18366.05078125,0
2023-05-16 13:05:00+05:30,18366.099609375,18368.650390625,18361.55078125,18362.0,18362.0,0
2023-05-16 13:10:00+05:30,18361.80078125,18366.05078125,18358.19921875,18363.849609375,18363.849609375,0
2023-05-16 13:15:00+05:30,18363.55078125,18366.150390625,18354.30078125,18355.30078125,18355.30078125,0
2023-05-16 13:20:00+05:30,18354.94921875,18360.05078125,18354.349609375,18357.69921875,18357.69921875,0
2023-05-16 13:25:00+05:30,18357.94921875,18362.900390625,18356.80078125,18361.849609375,18361.849609375,0
2023-05-16 13:30:00+05:30,18361.94921875,18368.5,18361.19921875,18367.19921875,18367.19921875,0
2023-05-16 13:35:00+05:30,18366.75,18371.900390625,18355.75,18359.150390625,18359.150390625,0
2023-05-16 13:40:00+05:30,18359.150390625,18364.25,18354.5,18357.75,18357.75,0
2023-05-16 13:45:00+05:30,18357.599609375,18367.400390625,18357.44921875,18364.0,18364.0,0
2023-05-16 13:50:00+05:30,18364.05078125,18373.099609375,18359.55078125,18371.900390625,18371.900390625,0
2023-05-16 13:55:00+05:30,18372.25,18377.44921875,18365.150390625,18365.400390625,18365.400390625,0
2023-05-16 14:00:00+05:30,18364.650390625,18372.80078125,18360.400390625,18364.349609375,18364.349609375,0
2023-05-16 14:05:00+05:30,18364.80078125,18367.0,18352.349609375,18356.30078125,18356.30078125,0
2023-05-16 14:10:00+05:30,18356.599609375,18356.599609375,18336.80078125,18341.150390625,18341.150390625,0
2023-05-16 14:15:00+05:30,18340.849609375,18345.5,18328.05078125,18342.5,18342.5,0
2023-05-16 14:20:00+05:30,18343.599609375,18350.19921875,18338.0,18345.94921875,18345.94921875,0
2023-05-16 14:25:00+05:30,18345.25,18351.80078125,18341.099609375,18344.5,18344.5,0
2023-05-16 14:30:00+05:30,18344.80078125,18353.599609375,18340.30078125,18340.69921875,18340.69921875,0
2023-05-16 14:35:00+05:30,18340.25,18352.94921875,18338.900390625,18340.44921875,18340.44921875,0
2023-05-16 14:40:00+05:30,18340.150390625,18349.5,18337.5,18339.05078125,18339.05078125,0
2023-05-16 14:45:00+05:30,18340.150390625,18344.349609375,18336.5,18336.900390625,18336.900390625,0
2023-05-16 14:50:00+05:30,18336.75,18337.349609375,18319.25,18320.55078125,18320.55078125,0
2023-05-16 14:55:00+05:30,18321.19921875,18324.5,18311.849609375,18321.400390625,18321.400390625,0
2023-05-16 15:00:00+05:30,18320.349609375,18321.05078125,18303.400390625,18304.150390625,18304.150390625,0
2023-05-16 15:05:00+05:30,18304.19921875,18309.55078125,18291.80078125,18296.349609375,18296.349609375,0
2023-05-16 15:10:00+05:30,18296.0,18300.05078125,18279.30078125,18283.19921875,18283.19921875,0
2023-05-16 15:15:00+05:30,18283.25,18290.400390625,18277.150390625,18281.650390625,18281.650390625,0
2023-05-16 15:20:00+05:30,18281.650390625,18282.599609375,18265.05078125,18275.099609375,18275.099609375,0
2023-05-16 15:25:00+05:30,18275.69921875,18281.05078125,18273.650390625,18276.75,18276.75,0
2023-05-17 09:15:00+05:30,18300.44921875,18307.400390625,18260.400390625,18277.69921875,18277.69921875,0
2023-05-17 09:20:00+05:30,18277.75,18277.75,18258.099609375,18263.25,18263.25,0
2023-05-17 09:25:00+05:30,18262.19921875,18284.099609375,18256.900390625,18260.69921875,18260.69921875,0
2023-05-17 09:30:00+05:30,18260.30078125,18276.44921875,18255.849609375,18257.55078125,18257.55078125,0
2023-05-17 09:35:00+05:30,18257.5,18270.5,18256.55078125,18257.599609375,18257.599609375,0
2023-05-17 09:40:00+05:30,18257.849609375,18263.05078125,18249.5,18259.900390625,18259.900390625,0
2023-05-17 09:45:00+05:30,18260.400390625,18263.349609375,18251.349609375,18260.05078125,18260.05078125,0
2023-05-17 09:50:00+05:30,18260.80078125,18274.099609375,18256.599609375,18263.650390625,18263.650390625,0
2023-05-17 09:55:00+05:30,18263.599609375,18268.44921875,18249.5,18266.75,18266.75,0
2023-05-17 10:00:00+05:30,18266.75,18274.05078125,18263.55078125,18265.099609375,18265.099609375,0
2023-05-17 10:05:00+05:30,18266.349609375,18272.150390625,18261.69921875,18268.5,18268.5,0
2023-05-17 10:10:00+05:30,18268.25,18274.30078125,18267.05078125,18268.75,18268.75,0
2023-05-17 10:15:00+05:30,18267.849609375,18269.44921875,18257.75,18258.69921875,18258.69921875,0
2023-05-17 10:20:00+05:30,18258.599609375,18261.05078125,18240.900390625,18250.400390625,18250.400390625,0
2023-05-17 10:25:00+05:30,18249.599609375,18252.349609375,18235.0,18240.80078125,18240.80078125,0
2023-05-17 10:30:00+05:30,18241.099609375,18247.75,18240.650390625,18246.400390625,18246.400390625,0
2023-05-17 10:35:00+05:30,18245.55078125,18248.69921875,18235.150390625,18235.25,18235.25,0
2023-05-17 10:40:00+05:30,18234.900390625,18236.30078125,18228.25,18228.650390625,18228.650390625,0
2023-05-17 10:45:00+05:30,18228.349609375,18228.900390625,18220.849609375,18221.80078125,18221.80078125,0
2023-05-17 10:50:00+05:30,18222.099609375,18227.599609375,18218.44921875,18221.150390625,18221.150390625,0
2023-05-17 10:55:00+05:30,18220.5,18229.0,18220.25,18225.349609375,18225.349609375,0
2023-05-17 11:00:00+05:30,18224.400390625,18226.0,18213.099609375,18216.30078125,18216.30078125,0
2023-05-17 11:05:00+05:30,18216.44921875,18232.05078125,18216.099609375,18229.44921875,18229.44921875,0
2023-05-17 11:10:00+05:30,18229.75,18233.25,18222.44921875,18231.0,18231.0,0
2023-05-17 11:15:00+05:30,18231.19921875,18232.30078125,18218.900390625,18224.05078125,18224.05078125,0
2023-05-17 11:20:00+05:30,18224.44921875,18225.150390625,18216.599609375,18217.55078125,18217.55078125,0
2023-05-17 11:25:00+05:30,18217.30078125,18218.0,18211.599609375,18215.69921875,18215.69921875,0
2023-05-17 11:30:00+05:30,18215.44921875,18216.19921875,18204.0,18204.0,18204.0,0
2023-05-17 11:35:00+05:30,18204.69921875,18204.69921875,18192.69921875,18195.44921875,18195.44921875,0
2023-05-17 11:40:00+05:30,18195.30078125,18198.5,18181.44921875,18181.900390625,18181.900390625,0
2023-05-17 11:45:00+05:30,18181.69921875,18184.69921875,18171.25,18173.30078125,18173.30078125,0
2023-05-17 11:50:00+05:30,18173.0,18173.5,18157.349609375,18158.69921875,18158.69921875,0
2023-05-17 11:55:00+05:30,18158.650390625,18161.650390625,18150.349609375,18155.94921875,18155.94921875,0
2023-05-17 12:00:00+05:30,18154.75,18156.0,18137.400390625,18143.69921875,18143.69921875,0
2023-05-17 12:05:00+05:30,18143.650390625,18147.94921875,18134.599609375,18146.849609375,18146.849609375,0
2023-05-17 12:10:00+05:30,18147.25,18157.19921875,18146.349609375,18147.69921875,18147.69921875,0
2023-05-17 12:15:00+05:30,18148.05078125,18153.900390625,18137.25,18145.349609375,18145.349609375,0
2023-05-17 12:20:00+05:30,18147.0,18154.94921875,18145.150390625,18152.55078125,18152.55078125,0
2023-05-17 12:25:00+05:30,18151.900390625,18155.69921875,18146.44921875,18149.349609375,18149.349609375,0
2023-05-17 12:30:00+05:30,18149.900390625,18158.849609375,18146.150390625,18158.69921875,18158.69921875,0
2023-05-17 12:35:00+05:30,18158.69921875,18167.849609375,18154.849609375,18167.849609375,18167.849609375,0
2023-05-17 12:40:00+05:30,18167.69921875,18168.849609375,18160.80078125,18163.099609375,18163.099609375,0
2023-05-17 12:45:00+05:30,18162.94921875,18169.80078125,18152.5,18153.69921875,18153.69921875,0
2023-05-17 12:50:00+05:30,18153.44921875,18153.75,18142.349609375,18145.650390625,18145.650390625,0
2023-05-17 12:55:00+05:30,18145.650390625,18146.099609375,18136.05078125,18140.30078125,18140.30078125,0
2023-05-17 13:00:00+05:30,18140.19921875,18143.5,18134.599609375,18136.400390625,18136.400390625,0
2023-05-17 13:05:00+05:30,18135.94921875,18146.05078125,18134.69921875,18144.900390625,18144.900390625,0
2023-05-17 13:10:00+05:30,18145.099609375,18146.099609375,18132.150390625,18132.69921875,18132.69921875,0
2023-05-17 13:15:00+05:30,18131.650390625,18137.80078125,18122.30078125,18137.05078125,18137.05078125,0
2023-05-17 13:20:00+05:30,18137.099609375,18137.099609375,18125.19921875,18125.94921875,18125.94921875,0
2023-05-17 13:25:00+05:30,18126.150390625,18128.94921875,18119.400390625,18123.94921875,18123.94921875,0
2023-05-17 13:30:00+05:30,18123.599609375,18123.650390625,18118.25,18118.599609375,18118.599609375,0
2023-05-17 13:35:00+05:30,18117.5,18122.75,18115.69921875,18120.69921875,18120.69921875,0
2023-05-17 13:40:00+05:30,18121.400390625,18135.150390625,18120.5,18132.69921875,18132.69921875,0
2023-05-17 13:45:00+05:30,18132.400390625,18149.44921875,18129.75,18149.05078125,18149.05078125,0
2023-05-17 13:50:00+05:30,18149.80078125,18152.25,18139.30078125,18148.94921875,18148.94921875,0
2023-05-17 13:55:00+05:30,18148.55078125,18151.19921875,18139.849609375,18142.94921875,18142.94921875,0
2023-05-17 14:00:00+05:30,18143.150390625,18149.69921875,18141.69921875,18147.0,18147.0,0
2023-05-17 14:05:00+05:30,18146.94921875,18147.650390625,18129.0,18129.349609375,18129.349609375,0
2023-05-17 14:10:00+05:30,18129.05078125,18150.69921875,18129.0,18138.80078125,18138.80078125,0
2023-05-17 14:15:00+05:30,18138.69921875,18149.75,18132.349609375,18147.69921875,18147.69921875,0
2023-05-17 14:20:00+05:30,18146.94921875,18154.75,18137.150390625,18142.19921875,18142.19921875,0
2023-05-17 14:25:00+05:30,18142.599609375,18150.650390625,18141.19921875,18142.75,18142.75,0
2023-05-17 14:30:00+05:30,18142.099609375,18169.900390625,18142.099609375,18154.25,18154.25,0
2023-05-17 14:35:00+05:30,18154.599609375,18166.900390625,18152.349609375,18158.69921875,18158.69921875,0
2023-05-17 14:40:00+05:30,18159.099609375,18176.25,18154.849609375,18174.69921875,18174.69921875,0
2023-05-17 14:45:00+05:30,18174.849609375,18185.55078125,18171.94921875,18179.150390625,18179.150390625,0
2023-05-17 14:50:00+05:30,18179.05078125,18183.349609375,18164.19921875,18165.099609375,18165.099609375,0
2023-05-17 14:55:00+05:30,18164.900390625,18175.349609375,18157.80078125,18166.849609375,18166.849609375,0
2023-05-17 15:00:00+05:30,18167.44921875,18176.94921875,18162.80078125,18171.30078125,18171.30078125,0
2023-05-17 15:05:00+05:30,18171.19921875,18178.55078125,18167.0,18175.30078125,18175.30078125,0
2023-05-17 15:10:00+05:30,18174.349609375,18185.650390625,18171.94921875,18184.0,18184.0,0
2023-05-17 15:15:00+05:30,18183.900390625,18194.599609375,18182.650390625,18188.349609375,18188.349609375,0
2023-05-17 15:20:00+05:30,18187.94921875,18192.150390625,18183.650390625,18189.19921875,18189.19921875,0
2023-05-17 15:25:00+05:30,18188.94921875,18197.94921875,18187.099609375,18197.94921875,18197.94921875,0
2023-05-18 09:15:00+05:30,18287.5,18287.5,18257.349609375,18268.599609375,18268.599609375,0
2023-05-18 09:20:00+05:30,18269.94921875,18296.44921875,18264.099609375,18291.55078125,18291.55078125,0
2023-05-18 09:25:00+05:30,18291.25,18294.150390625,18273.55078125,18273.80078125,18273.80078125,0
2023-05-18 09:30:00+05:30,18272.94921875,18283.099609375,18264.69921875,18267.400390625,18267.400390625,0
2023-05-18 09:35:00+05:30,18266.5,18268.099609375,18241.44921875,18246.099609375,18246.099609375,0
2023-05-18 09:40:00+05:30,18246.349609375,18260.150390625,18238.55078125,18260.150390625,18260.150390625,0
2023-05-18 09:45:00+05:30,18260.69921875,18264.900390625,18235.349609375,18235.349609375,18235.349609375,0
2023-05-18 09:50:00+05:30,18237.19921875,18256.94921875,18237.19921875,18246.05078125,18246.05078125,0
2023-05-18 09:55:00+05:30,18245.25,18250.0,18230.099609375,18247.599609375,18247.599609375,0
2023-05-18 10:00:00+05:30,18248.69921875,18251.349609375,18221.599609375,18221.75,18221.75,0
2023-05-18 10:05:00+05:30,18221.69921875,18225.150390625,18214.05078125,18223.05078125,18223.05078125,0
2023-05-18 10:10:00+05:30,18222.849609375,18226.599609375,18214.30078125,18222.25,18222.25,0
2023-05-18 10:15:00+05:30,18221.900390625,18232.44921875,18221.55078125,18227.69921875,18227.69921875,0
2023-05-18 10:20:00+05:30,18228.19921875,18237.44921875,18225.400390625,18236.349609375,18236.349609375,0
2023-05-18 10:25:00+05:30,18235.55078125,18240.19921875,18229.650390625,18235.599609375,18235.599609375,0
2023-05-18 10:30:00+05:30,18235.099609375,18236.25,18225.30078125,18226.75,18226.75,0
2023-05-18 10:35:00+05:30,18226.05078125,18226.05078125,18219.30078125,18222.80078125,18222.80078125,0
2023-05-18 10:40:00+05:30,18222.44921875,18234.55078125,18221.349609375,18234.150390625,18234.150390625,0
2023-05-18 10:45:00+05:30,18234.150390625,18235.650390625,18227.94921875,18229.0,18229.0,0
2023-05-18 10:50:00+05:30,18229.19921875,18230.55078125,18223.400390625,18223.75,18223.75,0
2023-05-18 10:55:00+05:30,18223.94921875,18237.75,18221.30078125,18234.05078125,18234.05078125,0
2023-05-18 11:00:00+05:30,18234.349609375,18243.150390625,18229.94921875,18233.69921875,18233.69921875,0
2023-05-18 11:05:00+05:30,18233.44921875,18249.849609375,18231.599609375,18246.05078125,18246.05078125,0
2023-05-18 11:10:00+05:30,18246.650390625,18249.900390625,18238.900390625,18242.44921875,18242.44921875,0
2023-05-18 11:15:00+05:30,18241.69921875,18256.5,18238.150390625,18252.150390625,18252.150390625,0
2023-05-18 11:20:00+05:30,18251.75,18253.900390625,18240.599609375,18245.80078125,18245.80078125,0
2023-05-18 11:25:00+05:30,18245.400390625,18249.25,18240.55078125,18240.55078125,18240.55078125,0
2023-05-18 11:30:00+05:30,18240.75,18243.25,18231.44921875,18232.75,18232.75,0
2023-05-18 11:35:00+05:30,18232.80078125,18245.30078125,18228.599609375,18242.400390625,18242.400390625,0
2023-05-18 11:40:00+05:30,18242.19921875,18243.05078125,18235.400390625,18235.400390625,18235.400390625,0
2023-05-18 11:45:00+05:30,18236.400390625,18248.30078125,18232.25,18246.150390625,18246.150390625,0
2023-05-18 11:50:00+05:30,18246.599609375,18258.75,18246.400390625,18251.0,18251.0,0
2023-05-18 11:55:00+05:30,18251.05078125,18253.05078125,18245.44921875,18247.75,18247.75,0
2023-05-18 12:00:00+05:30,18247.69921875,18248.05078125,18239.849609375,18242.150390625,18242.150390625,0
2023-05-18 12:05:00+05:30,18241.650390625,18248.75,18232.19921875,18238.94921875,18238.94921875,0
2023-05-18 12:10:00+05:30,18239.0,18239.0,18221.25,18229.5,18229.5,0
2023-05-18 12:15:00+05:30,18229.44921875,18230.150390625,18209.25,18216.0,18216.0,0
2023-05-18 12:20:00+05:30,18215.55078125,18217.099609375,18200.05078125,18202.849609375,18202.849609375,0
2023-05-18 12:25:00+05:30,18202.650390625,18210.80078125,18201.19921875,18208.94921875,18208.94921875,0
2023-05-18 12:30:00+05:30,18209.44921875,18218.55078125,18206.849609375,18212.94921875,18212.94921875,0
2023-05-18 12:35:00+05:30,18212.5,18214.150390625,18210.80078125,18212.5,18212.5,0
2023-05-18 12:40:00+05:30,18212.75,18213.349609375,18201.94921875,18202.55078125,18202.55078125,0
2023-05-18 12:45:00+05:30,18202.650390625,18204.94921875,18195.150390625,18203.099609375,18203.099609375,0
