Datetime,Open,High,Low,Close,Adj Close,Volume
2023-05-15 14:50:00+05:30,44099.3515625,44110.75,44089.94921875,44101.8984375,44101.8984375,0
2023-05-15 14:55:00+05:30,44101.55078125,44130.05078125,44098.1484375,44119.19921875,44119.19921875,0
2023-05-15 15:00:00+05:30,44118.5,44118.5,44048.94921875,44049.69921875,44049.69921875,0
2023-05-15 15:05:00+05:30,44048.80078125,44084.75,44023.1015625,44072.44921875,44072.44921875,0
2023-05-15 15:10:00+05:30,44072.8515625,44076.44921875,44049.1484375,44068.69921875,44068.69921875,0
2023-05-15 15:15:00+05:30,44067.55078125,44103.55078125,44041.05078125,44091.44921875,44091.44921875,0
2023-05-15 15:20:00+05:30,44093.30078125,44114.05078125,44069.05078125,44069.80078125,44069.80078125,0
2023-05-15 15:25:00+05:30,44067.3984375,44075.6015625,44045.1484375,44045.1484375,44045.1484375,0
2023-05-16 09:15:00+05:30,44144.1484375,44144.1484375,43926.5,43928.5,43928.5,0
2023-05-16 09:20:00+05:30,43929.05078125,43977.6484375,43906.6484375,43920.8515625,43920.8515625,0
2023-05-16 09:25:00+05:30,43919.1015625,43983.80078125,43880.05078125,43978.8984375,43978.8984375,0
2023-05-16 09:30:00+05:30,43976.3515625,43983.1484375,43888.3515625,43901.75,43901.75,0
2023-05-16 09:35:00+05:30,43903.6015625,43946.80078125,43855.0,43937.1484375,43937.1484375,0
2023-05-16 09:40:00+05:30,43935.6484375,43981.44921875,43890.1015625,43962.19921875,43962.19921875,0
2023-05-16 09:45:00+05:30,43964.3984375,44026.1015625,43943.44921875,43997.30078125,43997.30078125,0
2023-05-16 09:50:00+05:30,43997.30078125,44018.25,43983.1484375,44012.05078125,44012.05078125,0
2023-05-16 09:55:00+05:30,44014.25,44048.25,44001.3984375,44013.3515625,44013.3515625,0
2023-05-16 10:00:00+05:30,44017.05078125,44086.1015625,44000.0,44069.30078125,44069.30078125,0
2023-05-16 10:05:00+05:30,44074.0,44094.75,44061.0,44076.44921875,44076.44921875,0
2023-05-16 10:10:00+05:30,44074.0,44117.8984375,44068.44921875,44114.6015625,44114.6015625,0
2023-05-16 10:15:00+05:30,44116.6484375,44123.5,44089.69921875,44092.6484375,44092.6484375,0
2023-05-16 10:20:00+05:30,44094.25,44104.0,44047.80078125,44064.44921875,44064.44921875,0
2023-05-16 10:25:00+05:30,44063.3515625,44102.0,44053.44921875,44058.6484375,44058.6484375,0
2023-05-16 10:30:00+05:30,44056.3515625,44065.1484375,43997.80078125,44025.6015625,44025.6015625,0
2023-05-16 10:35:00+05:30,44023.19921875,44036.05078125,43986.80078125,44035.55078125,44035.55078125,0
2023-05-16 10:40:00+05:30,44035.05078125,44089.55078125,44031.25,44084.8515625,44084.8515625,0
2023-05-16 10:45:00+05:30,44084.8515625,44090.1015625,44063.69921875,44076.94921875,44076.94921875,0
2023-05-16 10:50:00+05:30,44077.25,44088.55078125,44050.69921875,44088.55078125,44088.55078125,0
2023-05-16 10:55:00+05:30,44088.44921875,44093.8984375,44046.3515625,44084.6484375,44084.6484375,0
2023-05-16 11:00:00+05:30,44083.1015625,44106.1484375,44062.1484375,44083.94921875,44083.94921875,0
2023-05-16 11:05:00+05:30,44082.3984375,44111.94921875,44052.80078125,44054.3515625,44054.3515625,0
2023-05-16 11:10:00+05:30,44054.05078125,44064.75,44006.44921875,44059.5,44059.5,0
2023-05-16 11:15:00+05:30,44064.3515625,44070.6484375,44040.44921875,44065.1484375,44065.1484375,0
2023-05-16 11:20:00+05:30,44065.0,44072.3515625,44013.5,44018.94921875,44018.94921875,0
2023-05-16 11:25:00+05:30,44022.0,44066.0,44018.94921875,44038.80078125,44038.80078125,0
2023-05-16 11:30:00+05:30,44033.75,44071.8515625,44019.94921875,44059.75,44059.75,0
2023-05-16 11:35:00+05:30,44058.55078125,44068.69921875,44034.75,44062.69921875,44062.69921875,0
2023-05-16 11:40:00+05:30,44065.30078125,44086.75,44040.44921875,44074.8515625,44074.8515625,0
2023-05-16 11:45:00+05:30,44076.05078125,44099.1015625,44073.6484375,44073.6484375,44073.6484375,0
2023-05-16 11:50:00+05:30,44074.3515625,44089.55078125,44074.19921875,44083.1015625,44083.1015625,0
2023-05-16 11:55:00+05:30,44084.94921875,44084.94921875,44042.94921875,44045.19921875,44045.19921875,0
2023-05-16 12:00:00+05:30,44048.05078125,44066.19921875,44032.1484375,44034.69921875,44034.69921875,0
2023-05-16 12:05:00+05:30,44034.1015625,44054.8984375,44017.3515625,44033.6015625,44033.6015625,0
2023-05-16 12:10:00+05:30,44037.5,44055.55078125,44020.8984375,44048.5,44048.5,0
2023-05-16 12:15:00+05:30,44046.8984375,44073.30078125,44020.0,44042.5,44042.5,0
2023-05-16 12:20:00+05:30,44039.1015625,44055.75,44036.30078125,44043.8515625,44043.8515625,0
2023-05-16 12:25:00+05:30,44044.55078125,44061.44921875,44031.25,44043.80078125,44043.80078125,0
2023-05-16 12:30:00+05:30,44043.6484375,44047.80078125,43939.55078125,43970.30078125,43970.30078125,0
2023-05-16 12:35:00+05:30,43973.30078125,44005.80078125,43950.8515625,43999.05078125,43999.05078125,0
2023-05-16 12:40:00+05:30,43997.69921875,44027.3984375,43975.25,44002.55078125,44002.55078125,0
2023-05-16 12:45:00+05:30,44001.30078125,44014.44921875,43971.6484375,43992.6015625,43992.6015625,0
2023-05-16 12:50:00+05:30,43993.8515625,44013.6015625,43974.1484375,44011.6484375,44011.6484375,0
2023-05-16 12:55:00+05:30,44011.6484375,44024.3515625,44001.3515625,44015.25,44015.25,0
2023-05-16 13:00:00+05:30,44013.6484375,44058.80078125,44010.25,44051.1484375,44051.1484375,0
2023-05-16 13:05:00+05:30,44052.94921875,44061.25,44014.3984375,44017.44921875,44017.44921875,0
2023-05-16 13:10:00+05:30,44019.0,44030.1484375,44004.44921875,44022.44921875,44022.44921875,0
2023-05-16 13:15:00+05:30,44024.1015625,44035.69921875,43992.25,43999.8984375,43999.8984375,0
2023-05-16 13:20:00+05:30,43997.19921875,44025.19921875,43994.6484375,44021.25,44021.25,0
2023-05-16 13:25:00+05:30,44022.6484375,44034.75,44001.6484375,44022.3515625,44022.3515625,0
2023-05-16 13:30:00+05:30,44022.69921875,44057.75,44022.3984375,44055.0,44055.0,0
2023-05-16 13:35:00+05:30,44053.94921875,44077.5,44013.3984375,44037.3984375,44037.3984375,0
2023-05-16 13:40:00+05:30,44038.6484375,44079.3984375,44022.8984375,44055.3515625,44055.3515625,0
2023-05-16 13:45:00+05:30,44056.6484375,44088.8515625,44048.6484375,44055.3515625,44055.3515625,0
2023-05-16 13:50:00+05:30,44055.3984375,44090.3984375,44028.0,44087.25,44087.25,0
2023-05-16 13:55:00+05:30,44086.1484375,44110.1484375,44084.6015625,44085.25,44085.25,0
2023-05-16 14:00:00+05:30,44084.8515625,44124.44921875,44062.8984375,44096.3984375,44096.3984375,0
2023-05-16 14:05:00+05:30,44097.30078125,44101.1015625,44036.19921875,44080.1015625,44080.1015625,0
2023-05-16 14:10:00+05:30,44080.30078125,44085.1015625,44026.3515625,44047.1015625,44047.1015625,0
2023-05-16 14:15:00+05:30,44045.3515625,44064.44921875,43983.69921875,44050.69921875,44050.69921875,0
2023-05-16 14:20:00+05:30,44052.1484375,44068.6484375,44012.44921875,44057.44921875,44057.44921875,0
2023-05-16 14:25:00+05:30,44051.55078125,44064.30078125,44006.25,44021.1484375,44021.1484375,0
2023-05-16 14:30:00+05:30,44022.5,44039.44921875,43984.1484375,43996.3515625,43996.3515625,0
2023-05-16 14:35:00+05:30,43994.80078125,44072.1484375,43993.05078125,44031.0,44031.0,0
2023-05-16 14:40:00+05:30,44029.8984375,44089.5,44020.5,44032.80078125,44032.80078125,0
2023-05-16 14:45:00+05:30,44033.6484375,44085.6015625,44026.80078125,44044.0,44044.0,0
2023-05-16 14:50:00+05:30,44041.6015625,44045.05078125,43970.8515625,44008.05078125,44008.05078125,0
2023-05-16 14:55:00+05:30,44006.6015625,44006.6015625,43955.75,43991.80078125,43991.80078125,0
2023-05-16 15:00:00+05:30,43988.1484375,44021.6484375,43936.5,43946.80078125,43946.80078125,0
2023-05-16 15:05:00+05:30,43947.75,43978.19921875,43890.3984375,43911.30078125,43911.30078125,0
2023-05-16 15:10:00+05:30,43906.44921875,43935.05078125,43856.75,43883.69921875,43883.69921875,0
2023-05-16 15:15:00+05:30,43886.1484375,43912.5,43859.80078125,43892.80078125,43892.80078125,0
2023-05-16 15:20:00+05:30,43899.19921875,43907.80078125,43818.3515625,43869.6484375,43869.6484375,0
2023-05-16 15:25:00+05:30,43874.6015625,43907.8515625,43847.5,43856.0,43856.0,0
2023-05-17 09:15:00+05:30,43948.5,43987.25,43824.3515625,43927.8984375,43927.8984375,0
2023-05-17 09:20:00+05:30,43924.19921875,43951.3515625,43868.8984375,43929.55078125,43929.55078125,0
2023-05-17 09:25:00+05:30,43924.1484375,43976.05078125,43887.30078125,43914.1484375,43914.1484375,0
2023-05-17 09:30:00+05:30,43913.55078125,43961.6484375,43875.6015625,43890.3515625,43890.3515625,0
2023-05-17 09:35:00+05:30,43885.80078125,43943.25,43880.80078125,43880.80078125,43880.80078125,0
2023-05-17 09:40:00+05:30,43882.1015625,43911.55078125,43848.6015625,43876.6484375,43876.6484375,0
2023-05-17 09:45:00+05:30,43877.3984375,43881.94921875,43824.8515625,43854.55078125,43854.55078125,0
2023-05-17 09:50:00+05:30,43856.94921875,43899.19921875,43828.55078125,43843.69921875,43843.69921875,0
2023-05-17 09:55:00+05:30,43840.44921875,43886.30078125,43807.30078125,43878.25,43878.25,0
2023-05-17 10:00:00+05:30,43875.05078125,43898.6015625,43844.30078125,43847.55078125,43847.55078125,0
2023-05-17 10:05:00+05:30,43849.75,43882.1015625,43838.75,43874.8515625,43874.8515625,0
2023-05-17 10:10:00+05:30,43875.80078125,43912.30078125,43871.1484375,43894.1484375,43894.1484375,0
2023-05-17 10:15:00+05:30,43890.44921875,43938.80078125,43874.55078125,43874.55078125,43874.55078125,0
2023-05-17 10:20:00+05:30,43872.44921875,43884.69921875,43824.8984375,43826.5,43826.5,0
2023-05-17 10:25:00+05:30,43827.3984375,43830.05078125,43787.80078125,43808.1015625,43808.1015625,0
2023-05-17 10:30:00+05:30,43808.05078125,43852.3984375,43808.05078125,43842.55078125,43842.55078125,0
2023-05-17 10:35:00+05:30,43838.5,43847.94921875,43807.1484375,43807.1484375,43807.1484375,0
2023-05-17 10:40:00+05:30,43806.5,43809.8984375,43779.3984375,43792.6484375,43792.6484375,0
2023-05-17 10:45:00+05:30,43790.3515625,43806.5,43782.6484375,43788.6015625,43788.6015625,0
2023-05-17 10:50:00+05:30,43787.80078125,43829.3984375,43786.30078125,43802.3515625,43802.3515625,0
2023-05-17 10:55:00+05:30,43799.8515625,43826.75,43784.6015625,43818.8515625,43818.8515625,0
2023-05-17 11:00:00+05:30,43816.3515625,43822.25,43786.94921875,43814.55078125,43814.55078125,0
2023-05-17 11:05:00+05:30,43815.30078125,43837.44921875,43799.80078125,43826.44921875,43826.44921875,0
2023-05-17 11:10:00+05:30,43827.6015625,43859.44921875,43826.05078125,43857.69921875,43857.69921875,0
2023-05-17 11:15:00+05:30,43857.6015625,43859.5,43806.6484375,43838.19921875,43838.19921875,0
2023-05-17 11:20:00+05:30,43838.55078125,43852.1484375,43820.1015625,43822.3984375,43822.3984375,0
2023-05-17 11:25:00+05:30,43822.5,43842.30078125,43812.5,43837.3515625,43837.3515625,0
2023-05-17 11:30:00+05:30,43835.55078125,43836.6015625,43783.69921875,43785.44921875,43785.44921875,0
2023-05-17 11:35:00+05:30,43784.6484375,43785.19921875,43743.19921875,43754.30078125,43754.30078125,0
2023-05-17 11:40:00+05:30,43755.1015625,43791.44921875,43750.8515625,43768.94921875,43768.94921875,0
2023-05-17 11:45:00+05:30,43766.69921875,43771.19921875,43723.75,43728.05078125,43728.05078125,0
2023-05-17 11:50:00+05:30,43727.19921875,43730.75,43695.94921875,43698.75,43698.75,0
2023-05-17 11:55:00+05:30,43697.6484375,43706.8984375,43667.1484375,43681.55078125,43681.55078125,0
2023-05-17 12:00:00+05:30,43680.6484375,43682.5,43607.8984375,43628.44921875,43628.44921875,0
2023-05-17 12:05:00+05:30,43628.5,43637.30078125,43574.0,43632.0,43632.0,0
2023-05-17 12:10:00+05:30,43631.05078125,43638.75,43578.30078125,43590.19921875,43590.19921875,0
2023-05-17 12:15:00+05:30,43593.8515625,43618.1484375,43534.0,43564.1484375,43564.1484375,0
2023-05-17 12:20:00+05:30,43568.44921875,43598.3984375,43548.44921875,43560.30078125,43560.30078125,0
2023-05-17 12:25:00+05:30,43558.3984375,43589.0,43542.3515625,43558.55078125,43558.55078125,0
2023-05-17 12:30:00+05:30,43562.6015625,43591.8984375,43525.75,43581.6015625,43581.6015625,0
2023-05-17 12:35:00+05:30,43580.1484375,43609.3984375,43570.5,43602.19921875,43602.19921875,0
2023-05-17 12:40:00+05:30,43601.1015625,43610.80078125,43589.8515625,43602.6484375,43602.6484375,0
2023-05-17 12:45:00+05:30,43602.25,43626.19921875,43554.1015625,43560.44921875,43560.44921875,0
2023-05-17 12:50:00+05:30,43560.3515625,43572.55078125,43511.1015625,43535.5,43535.5,0
2023-05-17 12:55:00+05:30,43535.05078125,43540.30078125,43503.8515625,43534.1484375,43534.1484375,0
2023-05-17 13:00:00+05:30,43534.25,43545.44921875,43515.0,43520.8984375,43520.8984375,0
2023-05-17 13:05:00+05:30,43520.1015625,43558.6015625,43516.5,43553.25,43553.25,0
2023-05-17 13:10:00+05:30,43555.19921875,43557.69921875,43486.19921875,43488.94921875,43488.94921875,0
2023-05-17 13:15:00+05:30,43487.69921875,43513.1015625,43454.75,43510.8515625,43510.8515625,0
2023-05-17 13:20:00+05:30,43509.75,43532.1484375,43477.80078125,43482.3515625,43482.3515625,0
2023-05-17 13:25:00+05:30,43482.75,43503.05078125,43455.44921875,43493.5,43493.5,0
2023-05-17 13:30:00+05:30,43489.44921875,43492.55078125,43463.19921875,43463.30078125,43463.30078125,0
2023-05-17 13:35:00+05:30,43463.3984375,43475.19921875,43447.44921875,43453.80078125,43453.80078125,0
2023-05-17 13:40:00+05:30,43456.6015625,43515.0,43456.6015625,43497.8984375,43497.8984375,0
2023-05-17 13:45:00+05:30,43495.8515625,43558.80078125,43478.8515625,43543.1015625,43543.1015625,0
2023-05-17 13:50:00+05:30,43544.1015625,43581.6484375,43514.75,43565.44921875,43565.44921875,0
2023-05-17 13:55:00+05:30,43569.0,43571.0,43542.1484375,43552.1484375,43552.1484375,0
2023-05-17 14:00:00+05:30,43553.1015625,43597.1015625,43549.3515625,43591.0,43591.0,0
2023-05-17 14:05:00+05:30,43591.0,43592.6015625,43499.3515625,43499.3515625,43499.3515625,0
2023-05-17 14:10:00+05:30,43500.80078125,43548.1015625,43493.8984375,43514.3984375,43514.3984375,0
2023-05-17 14:15:00+05:30,43511.30078125,43532.19921875,43496.25,43508.1484375,43508.1484375,0
2023-05-17 14:20:00+05:30,43507.1015625,43518.1015625,43478.5,43483.19921875,43483.19921875,0
2023-05-17 14:25:00+05:30,43483.1015625,43504.6015625,43480.1484375,43481.6015625,43481.6015625,0
2023-05-17 14:30:00+05:30,43480.05078125,43556.3515625,43480.05078125,43554.44921875,43554.44921875,0
2023-05-17 14:35:00+05:30,43552.3984375,43582.80078125,43541.30078125,43555.75,43555.75,0
2023-05-17 14:40:00+05:30,43557.1484375,43620.05078125,43545.6015625,43617.75,43617.75,0
2023-05-17 14:45:00+05:30,43617.94921875,43665.94921875,43611.8515625,43654.6484375,43654.6484375,0
2023-05-17 14:50:00+05:30,43660.1015625,43671.44921875,43592.3515625,43593.3984375,43593.3984375,0
2023-05-17 14:55:00+05:30,43589.8515625,43640.75,43573.3984375,43622.80078125,43622.80078125,0
2023-05-17 15:00:00+05:30,43628.05078125,43674.75,43601.6484375,43658.1015625,43658.1015625,0
2023-05-17 15:05:00+05:30,43655.05078125,43696.0,43642.6015625,43665.55078125,43665.55078125,0
2023-05-17 15:10:00+05:30,43659.30078125,43712.3984375,43652.1015625,43703.6484375,43703.6484375,0
2023-05-17 15:15:00+05:30,43701.8984375,43752.1015625,43694.80078125,43726.1484375,43726.1484375,0
2023-05-17 15:20:00+05:30,43723.80078125,43763.05078125,43722.3515625,43734.30078125,43734.30078125,0
2023-05-17 15:25:00+05:30,43732.94921875,43750.1015625,43715.25,43748.8984375,43748.8984375,0
2023-05-18 09:15:00+05:30,44006.8984375,44006.8984375,43867.44921875,43963.3515625,43963.3515625,0
2023-05-18 09:20:00+05:30,43962.55078125,44048.94921875,43919.05078125,44027.19921875,44027.19921875,0
2023-05-18 09:25:00+05:30,44024.80078125,44060.25,43998.94921875,44010.3515625,44010.3515625,0
2023-05-18 09:30:00+05:30,44010.6484375,44067.8515625,43972.75,43994.30078125,43994.30078125,0
2023-05-18 09:35:00+05:30,43993.30078125,44013.3515625,43961.6015625,43987.1015625,43987.1015625,0
2023-05-18 09:40:00+05:30,43986.19921875,43986.19921875,43942.55078125,43977.1015625,43977.1015625,0
2023-05-18 09:45:00+05:30,43977.1484375,43996.94921875,43944.80078125,43950.8984375,43950.8984375,0
2023-05-18 09:50:00+05:30,43955.3984375,43992.6484375,43942.8984375,43967.55078125,43967.55078125,0
2023-05-18 09:55:00+05:30,43969.25,43969.55078125,43939.55078125,43952.1015625,43952.1015625,0
2023-05-18 10:00:00+05:30,43951.80078125,43959.94921875,43875.25,43876.1015625,43876.1015625,0
2023-05-18 10:05:00+05:30,43875.0,43898.25,43851.8515625,43895.3515625,43895.3515625,0
2023-05-18 10:10:00+05:30,43895.55078125,43922.69921875,43877.30078125,43920.05078125,43920.05078125,0
2023-05-18 10:15:00+05:30,43920.19921875,43952.5,43917.94921875,43936.3515625,43936.3515625,0
2023-05-18 10:20:00+05:30,43939.75,43947.55078125,43915.8984375,43934.94921875,43934.94921875,0
2023-05-18 10:25:00+05:30,43929.75,43941.5,43887.1484375,43911.5,43911.5,0
2023-05-18 10:30:00+05:30,43910.8984375,43916.94921875,43894.1484375,43899.94921875,43899.94921875,0
2023-05-18 10:35:00+05:30,43900.44921875,43905.1015625,43885.25,43898.3515625,43898.3515625,0
2023-05-18 10:40:00+05:30,43897.1015625,43961.6484375,43893.75,43957.1484375,43957.1484375,0
2023-05-18 10:45:00+05:30,43960.0,43972.44921875,43940.80078125,43952.44921875,43952.44921875,0
2023-05-18 10:50:00+05:30,43951.44921875,43963.94921875,43938.1015625,43945.1484375,43945.1484375,0
2023-05-18 10:55:00+05:30,43944.94921875,43998.1484375,43940.94921875,43981.8984375,43981.8984375,0
2023-05-18 11:00:00+05:30,43981.25,44000.94921875,43952.75,43998.19921875,43998.19921875,0
2023-05-18 11:05:00+05:30,43996.0,44031.5,43993.94921875,44025.05078125,44025.05078125,0
2023-05-18 11:10:00+05:30,44026.05078125,44043.19921875,44015.0,44029.55078125,44029.55078125,0
2023-05-18 11:15:00+05:30,44029.30078125,44061.69921875,44020.1484375,44046.25,44046.25,0
2023-05-18 11:20:00+05:30,44042.44921875,44048.05078125,44009.25,44026.19921875,44026.19921875,0
2023-05-18 11:25:00+05:30,44026.05078125,44052.19921875,44003.6484375,44007.94921875,44007.94921875,0
2023-05-18 11:30:00+05:30,44009.05078125,44040.94921875,43977.3515625,44001.1484375,44001.1484375,0
2023-05-18 11:35:00+05:30,43999.75,44009.05078125,43974.3515625,43998.1484375,43998.1484375,0
2023-05-18 11:40:00+05:30,43999.25,44012.30078125,43988.05078125,43993.69921875,43993.69921875,0
2023-05-18 11:45:00+05:30,43997.55078125,44035.30078125,43988.44921875,44031.80078125,44031.80078125,0
2023-05-18 11:50:00+05:30,44033.1015625,44079.19921875,44024.25,44046.6484375,44046.6484375,0
2023-05-18 11:55:00+05:30,44047.5,44070.0,44035.94921875,44043.25,44043.25,0
2023-05-18 12:00:00+05:30,44044.30078125,44064.1015625,44025.80078125,44033.8515625,44033.8515625,0
2023-05-18 12:05:00+05:30,44032.94921875,44067.1484375,44027.1015625,44034.1015625,44034.1015625,0
2023-05-18 12:10:00+05:30,44034.05078125,44045.3515625,43999.94921875,44016.1484375,44016.1484375,0
2023-05-18 12:15:00+05:30,44015.69921875,44023.6484375,43974.19921875,43983.3515625,43983.3515625,0
2023-05-18 12:20:00+05:30,43984.8984375,43996.05078125,43929.1015625,43937.3515625,43937.3515625,0
2023-05-18 12:25:00+05:30,43933.3515625,43984.1015625,43926.8984375,43980.5,43980.5,0
2023-05-18 12:30:00+05:30,43980.80078125,44016.05078125,43979.55078125,43997.19921875,43997.19921875,0
2023-05-18 12:35:00+05:30,43996.30078125,44006.30078125,43993.19921875,43994.55078125,43994.55078125,0
2023-05-18 12:40:00+05:30,43995.6015625,43999.6015625,43952.0,43955.1484375,43955.1484375,0
